roi_id,vel_min,vel_max,vel_mean,vel_std,vel_se,vel_cv,vel_n_nan,vel_n_zero,vel_n_big,img_min,img_max,img_mean,img_std,path,file_name,parent_folder,grandparent_folder,rel_path,accepted,treatment,condition,date,_unique_row_id
1,-2.9295911032005546,0.0864434944945729,-1.484533889217349,0.5301842415287449,0.007908794319278288,-0.357138523667021,3003,0,158,0,1525,365.41339111111114,182.77010569142845,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20250724/20250724_A90_0014.tif,20250724_A90_0014,20250724,28d AngII + Recovery,28d AngII + Recovery/20250724/20250724_A90_0014.tif,True,28d AngII + Recovery,AngII,20250724,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20250724/20250724_A90_0014.tif|1
2,-11215507.0,3.381164312362671,-2803503.6767274565,4856240.506152014,56086.25364220652,-1.732204079653902,0,736,0,0,1525,365.41339111111114,182.77010569142845,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20250724/20250724_A90_0014.tif,20250724_A90_0014,20250724,28d AngII + Recovery,28d AngII + Recovery/20250724/20250724_A90_0014.tif,True,28d AngII + Recovery,AngII,20250724,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20250724/20250724_A90_0014.tif|2
1,-1.4339644036587742,2.056631509368118,0.24892746885486428,0.6707147837803464,0.026807154199287992,2.694418526271212,6871,0,24,0,1455,489.2917727272727,239.36361911651156,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20250724/20250724_A90_0015.tif,20250724_A90_0015,20250724,28d AngII + Recovery,28d AngII + Recovery/20250724/20250724_A90_0015.tif,True,28d AngII + Recovery,AngII,20250724,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20250724/20250724_A90_0015.tif|1
2,-11295763.0,2.664055824279785,-7822809.298715664,5212317.602078715,60198.70035752579,-0.6662974135052052,0,1621,0,0,1455,489.2917727272727,239.36361911651156,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20250724/20250724_A90_0015.tif,20250724_A90_0015,20250724,28d AngII + Recovery,28d AngII + Recovery/20250724/20250724_A90_0015.tif,True,28d AngII + Recovery,AngII,20250724,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20250724/20250724_A90_0015.tif|2
1,-1.163210446883966,0.1797115918616628,-0.4967239572759544,0.21330341533810881,0.0028601072377666095,-0.42942043002691,1935,0,72,0,1491,398.45126666666664,218.21698019000272,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20250724/20250724_A90_0016.tif,20250724_A90_0016,20250724,28d AngII + Recovery,28d AngII + Recovery/20250724/20250724_A90_0016.tif,True,28d AngII + Recovery,AngII,20250724,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20250724/20250724_A90_0016.tif|1
2,-2.6006758213043213,2.4822661876678467,-0.45122910695188895,0.35288343189049787,0.004393571996456959,-0.7820493546488416,1046,583,126,0,1491,398.45126666666664,218.21698019000272,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20250724/20250724_A90_0016.tif,20250724_A90_0016,20250724,28d AngII + Recovery,28d AngII + Recovery/20250724/20250724_A90_0016.tif,True,28d AngII + Recovery,AngII,20250724,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20250724/20250724_A90_0016.tif|2
1,0.7487142067464061,2.555470020127626,1.7145775889074288,0.4107288707878323,0.006177945837691501,0.2395510552832776,3077,0,10,25,1268,331.10445555555555,168.5474838253355,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0002.tif,20251022_A101_0002,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0002.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0002.tif|1
2,-1.9481900930404663,2.555469274520874,1.1873252479614005,0.8571456319934656,0.010692623023464498,0.7219130844435063,1071,1872,0,25,1268,331.10445555555555,168.5474838253355,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0002.tif,20251022_A101_0002,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0002.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0002.tif|2
1,-0.1859631896166159,1.0082539195849254,0.4204429552197961,0.21246020665949764,0.003132214407908333,0.5053246915468693,2896,0,158,28,1302,511.93643333333335,257.9560228403213,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0003.tif,20251022_A101_0003,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0003.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0003.tif|1
2,-2.7507174015045166,2.7507195472717285,0.27178216085167595,0.3155536506438114,0.0036991080866728347,1.1610535792892736,220,2515,168,28,1302,511.93643333333335,257.9560228403213,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0003.tif,20251022_A101_0003,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0003.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0003.tif|2
1,0.0390717602984542,0.5634534363808092,0.2566404699451269,0.11930826084410892,0.001957715437000152,0.46488482845132956,3783,0,142,25,1105,348.3387093333333,223.07829019424437,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0004.tif,20251022_A101_0004,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0004.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0004.tif|1
2,-0.5886297225952148,1.6281898021697998,0.13787867084813804,0.17086536699967733,0.001976941156772406,1.2392443729594074,27,3594,301,25,1105,348.3387093333333,223.07829019424437,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0004.tif,20251022_A101_0004,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0004.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0004.tif|2
1,-0.7487142067464064,0.1548120030236525,-0.2924963440243024,0.15042723779812842,0.002267775936481634,-0.5142875829778918,3097,0,59,27,1049,286.61066666666665,182.81837434992062,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0005.tif,20251022_A101_0005,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0005.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0005.tif|1
2,-2.1393961906433105,2.371300458908081,-0.19238203884817445,0.23318194981957854,0.0027663867022853735,-1.2120775474450756,392,2500,49,27,1049,286.61066666666665,182.81837434992062,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0005.tif,20251022_A101_0005,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0005.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0005.tif|2
1,1.4078543191967374,2.381201599843546,1.9564597726489725,0.1960752244742259,0.0024452160311466084,0.10021939996688378,1067,0,41,28,907,233.08937,130.39117668130936,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0006.tif,20251022_A101_0006,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0006.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0006.tif|1
2,0.2194913029670715,2.4952750205993652,1.9182256968837352,0.26590665961369386,0.0032393935342912325,0.13862115393703361,759,0,5,28,907,233.08937,130.39117668130936,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0006.tif,20251022_A101_0006,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0006.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0006.tif|2
1,0.045768797473711,1.2414830514082795,0.6217131088874178,0.22767141769408689,0.0028319881638814172,0.3662001242044174,1034,0,124,22,884,188.09713725490195,150.62890753093032,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0007.tif,20251022_A101_0007,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0007.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0007.tif|1
2,-1.9440656900405884,1.747746467590332,0.6325895974506862,0.319101436713481,0.0037894398411976522,0.5044367438216635,406,198,348,22,884,188.09713725490195,150.62890753093032,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0007.tif,20251022_A101_0007,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0007.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0007.tif|2
1,-0.3501148135772373,1.1650152422407565,0.42281310922826454,0.2866597053275304,0.0062599005668273104,0.6779820660025258,5400,0,36,22,1508,225.41905476190476,174.61059161749407,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0008.tif,20251022_A101_0008,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0008.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0008.tif|1
2,-1.5056123733520508,1.598255276679993,0.13589970175406538,0.2948463159373894,0.0035387786711130412,2.1695876601036708,555,4692,305,22,1508,225.41905476190476,174.61059161749407,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0008.tif,20251022_A101_0008,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0008.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0008.tif|2
1,-0.458472284284065,0.9068115389309716,0.2286149170752876,0.15979356698671138,0.002073667851438532,0.6989638691603316,1559,0,204,20,1311,209.35655925925926,177.44850621542923,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0009.tif,20251022_A101_0009,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0009.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0009.tif|1
2,-2.720952033996582,2.872790813446045,0.19475389922881528,0.32863669742332474,0.003891986208483791,1.6874460471634065,367,962,120,20,1311,209.35655925925926,177.44850621542923,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0009.tif,20251022_A101_0009,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0009.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0009.tif|2
1,-0.8602698875980495,-0.0392210956201963,-0.43302760328812034,0.12853445474280356,0.0015630827718189477,-0.2968273933735387,735,0,118,32,1500,514.4694111111111,231.0157094715708,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0010.tif,20251022_A101_0010,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0010.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0010.tif|1
2,-2.7732245922088623,2.6464433670043945,-0.43203193566313797,0.21985303489185137,0.0025737140415249124,-0.5088814431145993,200,252,77,32,1500,514.4694111111111,231.0157094715708,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0010.tif,20251022_A101_0010,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0010.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0010.tif|2
1,-1.2381218763433557,0.3643961263037262,-0.4682523985076047,0.24240457844358507,0.0035112665510873375,-0.5176793097401471,2731,0,246,22,1424,340.7203222222222,274.2479040109782,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0011.tif,20251022_A101_0011,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0011.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0011.tif|1
2,-2.2603094577789307,2.260308742523194,-0.3386804367668782,0.40124271005591583,0.004941952373351004,-1.1847236111015786,905,1576,133,22,1424,340.7203222222222,274.2479040109782,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0011.tif,20251022_A101_0011,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0011.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0011.tif|2
1,-0.8138987808175091,0.3436575977921106,-0.23180407122242933,0.1619387975595263,0.002683740812760352,-0.6986020422572161,3856,0,107,21,1219,317.0011807017544,216.0500061032224,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0012.tif,20251022_A101_0012,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0012.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0012.tif|1
2,-2.1681830883026123,2.252335786819458,-0.12248096693615991,0.24309339242882433,0.0028791139049889536,-1.9847442301425542,368,3329,79,21,1219,317.0011807017544,216.0500061032224,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0012.tif,20251022_A101_0012,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0012.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0012.tif|2
1,-1.1301165400815976,0.0880512043123342,-0.5168309293922977,0.2284777616078947,0.0033712868971317866,-0.44207447467694005,2904,0,133,24,971,292.95875,169.54648506212786,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0013.tif,20251022_A101_0013,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0013.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0013.tif|1
2,-2.4330053329467773,2.43300724029541,-0.34954911052236476,0.35187102918103214,0.004161605058392648,-1.0066426106912345,348,2370,30,24,971,292.95875,169.54648506212786,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0013.tif,20251022_A101_0013,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0013.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0013.tif|2
1,1.4659124739737832,3.042831551098096,2.322096635693269,0.36978403283936373,0.004437869956550343,0.1592457553899188,554,0,0,0,871,288.88568095238094,101.99015047081807,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0014.tif,20251022_A101_0014,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0014.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0014.tif|1
2,-1.5136529207229614,3.351166248321533,2.2867831525254796,0.41861417083648467,0.004933757948964918,0.18305809642430468,298,8,10,0,871,288.88568095238094,101.99015047081807,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0014.tif,20251022_A101_0014,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0014.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0014.tif|2
1,-0.1737891964372647,2.4398103274876317,1.1378012545032947,0.6136889617398226,0.009876394091941519,0.5393639348795827,3636,0,153,0,906,260.17872380952383,112.43597009892174,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0015.tif,20251022_A101_0015,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0015.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0015.tif|1
2,-1.9497774839401243,2.8664538860321045,0.6186775410681187,0.7483375346581124,0.008713388433044368,1.2095760472671138,121,3387,348,0,906,260.17872380952383,112.43597009892174,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0015.tif,20251022_A101_0015,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0015.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0015.tif|2
1,-1.6752274933376927,0.9116902885419772,-0.4029943007928965,0.4150567076254064,0.006415931309068567,-1.02993195389805,3312,0,177,0,650,152.22749814814816,89.372472676828,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0016.tif,20251022_A101_0016,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0016.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0016.tif|1
2,-3.1923956871032715,3.073118209838867,-0.2784440032790703,0.5797461026428792,0.007347983287836913,-2.0820922548719034,1272,1790,146,0,650,152.22749814814816,89.372472676828,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0016.tif,20251022_A101_0016,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0016.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0016.tif|2
1,-0.1927151677705409,0.9201190085993388,0.3708709658981873,0.1517770106239376,0.0021041615572279125,0.4092447901829121,2294,0,157,67,1241,501.9551,143.31263308116513,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0017.tif,20251022_A101_0017,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0017.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0017.tif|1
2,-3.309456586837769,3.0622780323028564,0.2671634979104917,0.29112999729936884,0.0034083528099550717,1.0897072376141246,201,1891,89,67,1241,501.9551,143.31263308116513,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0017.tif,20251022_A101_0017,20251022,28d AngII + Recovery,28d AngII + Recovery/20251022/20251022_A101_0017.tif,True,28d AngII + Recovery,AngII,20251022,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251022/20251022_A101_0017.tif|2
1,1.1370357854565336,3.5432194592756803,2.429079169448558,0.5298668244149362,0.007012109261124074,0.21813485170811656,1787,0,1,24,1129,359.76173768115945,171.84040782933297,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251023/20251023_A102_0002.tif,20251023_A102_0002,20251023,28d AngII + Recovery,28d AngII + Recovery/20251023/20251023_A102_0002.tif,True,28d AngII + Recovery,AngII,20251023,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251023/20251023_A102_0002.tif|1
2,-0.7392460107803345,3.5432169437408447,1.9094452344815758,1.0893619757234212,0.012727372496621741,0.5705122912410675,171,1415,0,24,1129,359.76173768115945,171.84040782933297,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251023/20251023_A102_0002.tif,20251023_A102_0002,20251023,28d AngII + Recovery,28d AngII + Recovery/20251023/20251023_A102_0002.tif,True,28d AngII + Recovery,AngII,20251023,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251023/20251023_A102_0002.tif|2
1,0.6330353522774206,2.970179914278605,1.8731900846623013,0.527021188204681,0.00655608535299714,0.28134955043801246,1035,0,17,28,1479,541.590925,230.92871207216967,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251023/20251023_A102_0003.tif,20251023_A102_0003,20251023,28d AngII + Recovery,28d AngII + Recovery/20251023/20251023_A102_0003.tif,True,28d AngII + Recovery,AngII,20251023,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251023/20251023_A102_0003.tif|1
2,-0.4900220334529876,3.2420973777770996,1.6620652014361728,0.768880489256474,0.00897328890379234,0.462605491404364,155,644,3,28,1479,541.590925,230.92871207216967,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251023/20251023_A102_0003.tif,20251023_A102_0003,20251023,28d AngII + Recovery,28d AngII + Recovery/20251023/20251023_A102_0003.tif,True,28d AngII + Recovery,AngII,20251023,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251023/20251023_A102_0003.tif|2
1,-0.591293853044141,1.173343780940273,0.24193838852366692,0.3900669182772893,0.012014862741326827,1.6122572389504535,6443,0,45,47,1319,671.60303125,168.4527050378281,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251023/20251023_A102_0004.tif,20251023_A102_0004,20251023,28d AngII + Recovery,28d AngII + Recovery/20251023/20251023_A102_0004.tif,True,28d AngII + Recovery,AngII,20251023,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251023/20251023_A102_0004.tif|1
2,-2.0426666736602783,2.310141324996948,0.04127419941737741,0.20083349695123476,0.002329453705733342,4.8658362799565085,64,6334,338,47,1319,671.60303125,168.4527050378281,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251023/20251023_A102_0004.tif,20251023_A102_0004,20251023,28d AngII + Recovery,28d AngII + Recovery/20251023/20251023_A102_0004.tif,True,28d AngII + Recovery,AngII,20251023,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251023/20251023_A102_0004.tif|2
1,-0.2113124413365164,1.384514195229975,0.5502406672978196,0.3399209395332251,0.00641360263270236,0.6177677509780312,4688,0,93,20,883,378.7522137254902,134.14985134426226,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251023/20251023_A102_0005.tif,20251023_A102_0005,20251023,28d AngII + Recovery,28d AngII + Recovery/20251023/20251023_A102_0005.tif,True,28d AngII + Recovery,AngII,20251023,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251023/20251023_A102_0005.tif|1
2,-2.035435676574707,2.379624128341675,0.23337748297360686,0.3824334650974911,0.004509527598130126,1.6386905035767365,305,4307,341,20,883,378.7522137254902,134.14985134426226,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251023/20251023_A102_0005.tif,20251023_A102_0005,20251023,28d AngII + Recovery,28d AngII + Recovery/20251023/20251023_A102_0005.tif,True,28d AngII + Recovery,AngII,20251023,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251023/20251023_A102_0005.tif|2
1,1.86550508687143,3.2420975628639046,2.6898202425405455,0.2649468487111953,0.003863003501790472,0.09849983449487017,2793,0,23,22,1204,384.17261333333335,215.136174932616,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251023/20251023_A102_0006.tif,20251023_A102_0006,20251023,28d AngII + Recovery,28d AngII + Recovery/20251023/20251023_A102_0006.tif,True,28d AngII + Recovery,AngII,20251023,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d AngII + Recovery/20251023/20251023_A102_0006.tif|1
